question_id,image,cls,label,pred,response,inference_s,vram_mb
4906,hn_cabo_torres_view_harbour_entrance_27.jpg,trash pile,no,no,No.,0.533,1324.7
4907,hn_cabo_torres_view_harbour_entrance_27.jpg,metal scrap,no,no,No.,0.438,1324.7
4908,hn_cabo_torres_view_harbour_entrance_27.jpg,glass,no,no,No.,0.486,1324.7
4909,hn_cabo_torres_view_harbour_entrance_27.jpg,plastic bag,no,no,No.,0.471,1324.7
4910,hn_cabo_torres_view_harbour_entrance_27.jpg,can,no,no,No.,0.475,1324.7
4911,hn_cabo_torres_view_harbour_entrance_27.jpg,trash,no,no,No.,0.462,1324.7
4912,hn_cabo_torres_view_harbour_entrance_27.jpg,plastic bottle,no,no,No.,0.467,1324.7
4913,hn_cabo_torres_view_harbour_entrance_28.jpg,trash pile,no,no,No.,0.468,1324.7
4914,hn_cabo_torres_view_harbour_entrance_28.jpg,glass,no,no,No.,0.471,1324.7
4915,hn_cabo_torres_view_harbour_entrance_28.jpg,can,no,no,No.,0.473,1324.7
4916,hn_cabo_torres_view_harbour_entrance_28.jpg,trash,no,no,No.,0.446,1324.7
4917,hn_cabo_torres_view_harbour_entrance_28.jpg,plastic bottle,no,no,No.,0.491,1324.7
4918,hn_cabo_torres_view_harbour_entrance_28.jpg,metal scrap,no,no,No.,0.431,1324.7
4919,hn_cabo_torres_view_harbour_entrance_28.jpg,plastic wrapper,no,no,No.,0.45,1324.7
4920,hn_cabo_torres_view_harbour_entrance_28.jpg,plastic bag,no,no,No.,0.478,1324.7
4921,hn_cabo_torres_view_harbour_entrance_29.jpg,plastic bottle,no,no,No.,0.48,1324.7
4922,hn_cabo_torres_view_harbour_entrance_29.jpg,plastic wrapper,no,no,No.,0.471,1324.7
4923,hn_cabo_torres_view_harbour_entrance_29.jpg,glass,no,no,No.,0.473,1324.7
4924,hn_cabo_torres_view_harbour_entrance_29.jpg,trash pile,no,no,No.,0.431,1324.7
4925,hn_cabo_torres_view_harbour_entrance_29.jpg,can,no,no,No.,0.485,1324.7
4926,hn_cabo_torres_view_harbour_entrance_29.jpg,plastic bag,no,no,No.,0.462,1324.7
4927,hn_cabo_torres_view_harbour_entrance_29.jpg,metal scrap,no,no,No.,0.46,1324.7
4928,hn_cabo_torres_view_harbour_entrance_29.jpg,trash,no,no,No.,0.486,1324.7
4929,hn_cabo_torres_view_harbour_entrance_3.jpg,plastic wrapper,no,no,No.,0.491,1324.7
4930,hn_cabo_torres_view_harbour_entrance_3.jpg,plastic bag,no,no,No.,0.483,1324.7
4931,hn_cabo_torres_view_harbour_entrance_3.jpg,trash pile,no,no,No.,0.459,1324.7
4932,hn_cabo_torres_view_harbour_entrance_3.jpg,glass,no,no,No.,0.533,1324.7
4933,hn_cabo_torres_view_harbour_entrance_3.jpg,metal scrap,no,no,No.,0.473,1324.7
4934,hn_cabo_torres_view_harbour_entrance_3.jpg,trash,no,no,No.,0.507,1324.7
4935,hn_cabo_torres_view_harbour_entrance_3.jpg,plastic bottle,no,no,No.,0.492,1324.7
4936,hn_cabo_torres_view_harbour_entrance_3.jpg,can,no,no,No.,0.452,1324.7
4937,hn_cabo_torres_view_harbour_entrance_30.jpg,glass,no,no,No.,0.462,1324.7
4938,hn_cabo_torres_view_harbour_entrance_30.jpg,trash,no,no,No.,0.453,1324.7
4939,hn_cabo_torres_view_harbour_entrance_30.jpg,plastic wrapper,no,no,No.,0.478,1324.7
4940,hn_cabo_torres_view_harbour_entrance_30.jpg,can,no,no,No.,0.463,1324.7
4941,hn_cabo_torres_view_harbour_entrance_30.jpg,metal scrap,no,no,No.,0.485,1324.7
4942,hn_cabo_torres_view_harbour_entrance_30.jpg,plastic bag,no,no,No.,0.465,1324.7
4943,hn_cabo_torres_view_harbour_entrance_30.jpg,trash pile,no,no,No.,0.538,1324.7
4944,hn_cabo_torres_view_harbour_entrance_30.jpg,plastic bottle,no,no,No.,0.472,1324.7
4945,hn_cabo_torres_view_harbour_entrance_32.jpg,metal scrap,no,no,No.,0.472,1324.7
4946,hn_cabo_torres_view_harbour_entrance_32.jpg,trash pile,no,no,No.,0.458,1324.7
4947,hn_cabo_torres_view_harbour_entrance_32.jpg,plastic bag,no,no,No.,0.52,1324.7
4948,hn_cabo_torres_view_harbour_entrance_32.jpg,trash,no,no,No.,0.512,1324.7
4949,hn_cabo_torres_view_harbour_entrance_32.jpg,plastic wrapper,no,no,No.,0.429,1324.7
4950,hn_cabo_torres_view_harbour_entrance_32.jpg,glass,no,no,No.,0.49,1324.7
4951,hn_cabo_torres_view_harbour_entrance_32.jpg,plastic bottle,no,no,No.,0.464,1324.7
4952,hn_cabo_torres_view_harbour_entrance_32.jpg,can,no,no,No.,0.491,1324.7
4953,hn_cabo_torres_view_harbour_entrance_35.jpg,plastic wrapper,no,no,No.,0.453,1324.7
4954,hn_cabo_torres_view_harbour_entrance_35.jpg,trash pile,no,no,No.,0.451,1324.7
4955,hn_cabo_torres_view_harbour_entrance_35.jpg,plastic bottle,no,no,No.,0.474,1324.7
4956,hn_cabo_torres_view_harbour_entrance_35.jpg,glass,no,no,No.,0.5,1324.7
4957,hn_cabo_torres_view_harbour_entrance_35.jpg,can,no,no,No.,0.454,1324.7
4958,hn_cabo_torres_view_harbour_entrance_35.jpg,trash,no,no,No.,0.476,1324.7
4959,hn_cabo_torres_view_harbour_entrance_35.jpg,metal scrap,no,no,No.,0.504,1324.7
4960,hn_cabo_torres_view_harbour_entrance_35.jpg,plastic bag,no,no,No.,0.451,1324.7
4961,hn_cabo_torres_view_harbour_entrance_37.jpg,plastic bag,no,no,No.,0.476,1324.7
4962,hn_cabo_torres_view_harbour_entrance_37.jpg,glass,no,no,No.,0.467,1324.7
4963,hn_cabo_torres_view_harbour_entrance_37.jpg,metal scrap,no,no,No.,0.474,1324.7
4964,hn_cabo_torres_view_harbour_entrance_37.jpg,plastic bottle,no,no,No.,0.486,1324.7
4965,hn_cabo_torres_view_harbour_entrance_37.jpg,can,no,no,No.,0.482,1324.7
4966,hn_cabo_torres_view_harbour_entrance_37.jpg,trash,no,no,No.,0.468,1324.7
4967,hn_cabo_torres_view_harbour_entrance_37.jpg,trash pile,no,no,No.,0.449,1324.7
4968,hn_cabo_torres_view_harbour_entrance_37.jpg,plastic wrapper,no,no,No.,0.461,1324.7
4969,hn_cabo_torres_view_harbour_entrance_38.jpg,trash pile,no,no,No.,0.445,1324.7
4970,hn_cabo_torres_view_harbour_entrance_38.jpg,plastic wrapper,no,no,No.,0.464,1324.7
4971,hn_cabo_torres_view_harbour_entrance_38.jpg,plastic bottle,no,no,No.,0.459,1324.7
4972,hn_cabo_torres_view_harbour_entrance_38.jpg,trash,no,no,No.,0.519,1324.7
4973,hn_cabo_torres_view_harbour_entrance_38.jpg,plastic bag,no,no,No.,0.471,1324.7
4974,hn_cabo_torres_view_harbour_entrance_38.jpg,glass,no,no,No.,0.463,1324.7
4975,hn_cabo_torres_view_harbour_entrance_38.jpg,metal scrap,no,no,No.,0.509,1324.7
4976,hn_cabo_torres_view_harbour_entrance_38.jpg,can,no,no,No.,0.508,1324.7
4977,hn_cabo_torres_view_harbour_entrance_39.jpg,can,no,no,No.,0.456,1324.7
4978,hn_cabo_torres_view_harbour_entrance_39.jpg,plastic bag,no,no,No.,0.477,1324.7
4979,hn_cabo_torres_view_harbour_entrance_39.jpg,plastic wrapper,no,no,No.,0.482,1324.7
4980,hn_cabo_torres_view_harbour_entrance_39.jpg,metal scrap,no,no,No.,0.456,1324.7
4981,hn_cabo_torres_view_harbour_entrance_39.jpg,glass,no,no,No.,0.441,1324.7
4982,hn_cabo_torres_view_harbour_entrance_39.jpg,trash pile,no,no,No.,0.487,1324.7
4983,hn_cabo_torres_view_harbour_entrance_39.jpg,trash,no,no,No.,0.48,1324.7
4984,hn_cabo_torres_view_harbour_entrance_39.jpg,plastic bottle,no,no,No.,0.475,1324.7
4985,hn_cabo_torres_view_harbour_entrance_44.jpg,trash pile,no,no,No.,0.5,1324.7
4986,hn_cabo_torres_view_harbour_entrance_44.jpg,trash,no,no,No.,0.469,1324.7
4987,hn_cabo_torres_view_harbour_entrance_44.jpg,plastic bag,no,no,No.,0.452,1324.7
4988,hn_cabo_torres_view_harbour_entrance_44.jpg,plastic wrapper,no,no,No.,0.449,1324.7
4989,hn_cabo_torres_view_harbour_entrance_44.jpg,glass,no,no,No.,0.488,1324.7
4990,hn_cabo_torres_view_harbour_entrance_44.jpg,metal scrap,no,no,No.,0.463,1324.7
4991,hn_cabo_torres_view_harbour_entrance_44.jpg,can,no,no,No.,0.481,1324.7
4992,hn_cabo_torres_view_harbour_entrance_44.jpg,plastic bottle,no,no,No.,0.466,1324.7
4993,hn_cabo_torres_view_harbour_entrance_5.jpg,can,no,no,No.,0.485,1324.7
4994,hn_cabo_torres_view_harbour_entrance_5.jpg,plastic bag,no,no,No.,0.473,1324.7
4995,hn_cabo_torres_view_harbour_entrance_5.jpg,trash,no,no,No.,0.609,1324.7
4996,hn_cabo_torres_view_harbour_entrance_5.jpg,metal scrap,no,no,No.,0.591,1324.7
4997,hn_cabo_torres_view_harbour_entrance_5.jpg,glass,no,no,No.,0.58,1324.7
4998,hn_cabo_torres_view_harbour_entrance_5.jpg,trash pile,no,no,No.,0.568,1324.7
4999,hn_cabo_torres_view_harbour_entrance_5.jpg,plastic bottle,no,no,No.,0.583,1324.7
5000,hn_cabo_torres_view_harbour_entrance_5.jpg,plastic wrapper,no,no,No.,0.59,1324.7
5001,hn_cabo_torres_view_harbour_entrance_51.jpg,metal scrap,no,no,No.,0.597,1324.7
5002,hn_cabo_torres_view_harbour_entrance_51.jpg,trash pile,no,no,No.,0.612,1324.7
5003,hn_cabo_torres_view_harbour_entrance_51.jpg,trash,no,no,No.,0.602,1324.7
5004,hn_cabo_torres_view_harbour_entrance_51.jpg,plastic bottle,no,no,No.,0.593,1324.7
5005,hn_cabo_torres_view_harbour_entrance_51.jpg,plastic bag,no,no,No.,0.572,1324.7
5006,hn_cabo_torres_view_harbour_entrance_51.jpg,plastic wrapper,no,no,No.,0.591,1324.7
5007,hn_cabo_torres_view_harbour_entrance_51.jpg,can,no,no,No.,0.602,1324.7
5008,hn_cabo_torres_view_harbour_entrance_51.jpg,glass,no,no,No.,0.655,1324.7
5009,hn_cabo_torres_view_harbour_entrance_53.jpg,plastic bottle,no,no,No.,0.63,1324.7
5010,hn_cabo_torres_view_harbour_entrance_53.jpg,trash,no,no,No.,0.582,1324.7
5011,hn_cabo_torres_view_harbour_entrance_53.jpg,can,no,no,No.,0.587,1324.7
5012,hn_cabo_torres_view_harbour_entrance_53.jpg,metal scrap,no,no,No.,0.565,1324.7
5013,hn_cabo_torres_view_harbour_entrance_53.jpg,plastic bag,no,no,No.,0.6,1324.7
5014,hn_cabo_torres_view_harbour_entrance_53.jpg,trash pile,no,no,No.,0.608,1324.7
5015,hn_cabo_torres_view_harbour_entrance_53.jpg,glass,no,no,No.,0.601,1324.7
5016,hn_cabo_torres_view_harbour_entrance_53.jpg,plastic wrapper,no,no,No.,0.56,1324.7
5017,hn_cabo_torres_view_harbour_entrance_55.jpg,glass,no,no,No.,0.621,1324.7
5018,hn_cabo_torres_view_harbour_entrance_55.jpg,plastic bag,no,no,No.,0.597,1324.7
5019,hn_cabo_torres_view_harbour_entrance_55.jpg,plastic bottle,no,no,No.,0.555,1324.7
5020,hn_cabo_torres_view_harbour_entrance_55.jpg,trash,no,no,No.,0.595,1324.7
5021,hn_cabo_torres_view_harbour_entrance_55.jpg,trash pile,no,no,No.,0.457,1324.7
5022,hn_cabo_torres_view_harbour_entrance_55.jpg,metal scrap,no,no,No.,0.478,1324.7
5023,hn_cabo_torres_view_harbour_entrance_55.jpg,plastic wrapper,no,no,No.,0.474,1324.7
5024,hn_cabo_torres_view_harbour_entrance_55.jpg,can,no,no,No.,0.479,1324.7
5025,hn_cabo_torres_view_harbour_entrance_56.jpg,plastic bag,no,no,No.,0.473,1324.7
5026,hn_cabo_torres_view_harbour_entrance_56.jpg,metal scrap,no,no,No.,0.478,1324.7
5027,hn_cabo_torres_view_harbour_entrance_56.jpg,plastic bottle,no,no,No.,0.471,1324.7
5028,hn_cabo_torres_view_harbour_entrance_56.jpg,glass,no,no,No.,0.474,1324.7
5029,hn_cabo_torres_view_harbour_entrance_56.jpg,trash,no,no,No.,0.452,1324.7
5030,hn_cabo_torres_view_harbour_entrance_56.jpg,plastic wrapper,no,no,No.,0.489,1324.7
5031,hn_cabo_torres_view_harbour_entrance_56.jpg,can,no,no,No.,0.413,1324.7
5032,hn_cabo_torres_view_harbour_entrance_56.jpg,trash pile,no,no,No.,0.451,1324.7
5033,hn_cabo_torres_view_harbour_entrance_57.jpg,plastic wrapper,no,no,No.,0.472,1324.7
5034,hn_cabo_torres_view_harbour_entrance_57.jpg,plastic bag,no,no,No.,0.453,1324.7
5035,hn_cabo_torres_view_harbour_entrance_57.jpg,can,no,no,No.,0.459,1324.7
5036,hn_cabo_torres_view_harbour_entrance_57.jpg,glass,no,no,No.,0.451,1324.7
5037,hn_cabo_torres_view_harbour_entrance_57.jpg,plastic bottle,no,no,No.,0.47,1324.7
5038,hn_cabo_torres_view_harbour_entrance_57.jpg,metal scrap,no,no,No.,0.492,1324.7
5039,hn_cabo_torres_view_harbour_entrance_57.jpg,trash,no,no,No.,0.497,1324.7
5040,hn_cabo_torres_view_harbour_entrance_57.jpg,trash pile,no,no,No.,0.47,1324.7
5041,hn_cabo_torres_view_harbour_entrance_59.jpg,can,no,no,No.,0.505,1324.7
5042,hn_cabo_torres_view_harbour_entrance_59.jpg,glass,no,no,No.,0.447,1324.7
5043,hn_cabo_torres_view_harbour_entrance_59.jpg,trash pile,no,no,No.,0.48,1324.7
5044,hn_cabo_torres_view_harbour_entrance_59.jpg,trash,no,no,No.,0.443,1324.7
5045,hn_cabo_torres_view_harbour_entrance_59.jpg,plastic bottle,no,no,No.,0.483,1324.7
5046,hn_cabo_torres_view_harbour_entrance_59.jpg,metal scrap,no,no,No.,0.464,1324.7
5047,hn_cabo_torres_view_harbour_entrance_59.jpg,plastic wrapper,no,no,No.,0.451,1324.7
5048,hn_cabo_torres_view_harbour_entrance_59.jpg,plastic bag,no,no,No.,0.482,1324.7
5049,hn_cabo_torres_view_harbour_entrance_60.jpg,plastic bag,no,no,No.,0.473,1324.7
5050,hn_cabo_torres_view_harbour_entrance_60.jpg,plastic bottle,no,no,No.,0.472,1324.7
5051,hn_cabo_torres_view_harbour_entrance_60.jpg,metal scrap,no,no,No.,0.484,1324.7
5052,hn_cabo_torres_view_harbour_entrance_60.jpg,trash pile,no,no,No.,0.425,1324.7
5053,hn_cabo_torres_view_harbour_entrance_60.jpg,plastic wrapper,no,no,No.,0.501,1324.7
5054,hn_cabo_torres_view_harbour_entrance_60.jpg,can,no,no,No.,0.471,1324.7
5055,hn_cabo_torres_view_harbour_entrance_60.jpg,trash,no,no,No.,0.414,1324.7
5056,hn_cabo_torres_view_harbour_entrance_60.jpg,glass,no,no,No.,0.452,1324.7
5057,hn_cabo_torres_view_harbour_entrance_61.jpg,trash pile,no,no,No.,0.454,1324.7
5058,hn_cabo_torres_view_harbour_entrance_61.jpg,metal scrap,no,yes,Yes.,0.49,1324.7
5059,hn_cabo_torres_view_harbour_entrance_61.jpg,trash,no,no,No.,0.467,1324.7
5060,hn_cabo_torres_view_harbour_entrance_61.jpg,glass,no,no,No.,0.43,1324.7
5061,hn_cabo_torres_view_harbour_entrance_61.jpg,can,no,no,No.,0.464,1324.7
5062,hn_cabo_torres_view_harbour_entrance_61.jpg,plastic bottle,no,no,No.,0.432,1324.7
5063,hn_cabo_torres_view_harbour_entrance_61.jpg,plastic bag,no,no,No.,0.507,1324.7
5064,hn_cabo_torres_view_harbour_entrance_61.jpg,plastic wrapper,no,no,No.,0.451,1324.7
5065,hn_cabo_torres_view_harbour_entrance_63.jpg,plastic bag,no,no,No.,0.467,1324.7
5066,hn_cabo_torres_view_harbour_entrance_63.jpg,trash pile,no,no,No.,0.449,1324.7
5067,hn_cabo_torres_view_harbour_entrance_63.jpg,glass,no,no,No.,0.482,1324.7
5068,hn_cabo_torres_view_harbour_entrance_63.jpg,metal scrap,no,no,No.,0.488,1324.7
5069,hn_cabo_torres_view_harbour_entrance_63.jpg,trash,no,no,No.,0.474,1324.7
5070,hn_cabo_torres_view_harbour_entrance_63.jpg,plastic bottle,no,no,No.,0.448,1324.7
5071,hn_cabo_torres_view_harbour_entrance_63.jpg,can,no,no,No.,0.481,1324.7
5072,hn_cabo_torres_view_harbour_entrance_63.jpg,plastic wrapper,no,no,No.,0.471,1324.7
5073,hn_cabo_torres_view_harbour_entrance_64.jpg,plastic bottle,no,no,No.,0.44,1324.7
5074,hn_cabo_torres_view_harbour_entrance_64.jpg,can,no,no,No.,0.473,1324.7
5075,hn_cabo_torres_view_harbour_entrance_64.jpg,trash,no,no,No.,0.448,1324.7
5076,hn_cabo_torres_view_harbour_entrance_64.jpg,metal scrap,no,no,No.,0.453,1324.7
5077,hn_cabo_torres_view_harbour_entrance_64.jpg,plastic wrapper,no,no,No.,0.485,1324.7
5078,hn_cabo_torres_view_harbour_entrance_64.jpg,plastic bag,no,no,No.,0.459,1324.7
5079,hn_cabo_torres_view_harbour_entrance_64.jpg,glass,no,no,No.,0.478,1324.7
5080,hn_cabo_torres_view_harbour_entrance_64.jpg,trash pile,no,no,No.,0.492,1324.7
5081,hn_cabo_torres_view_harbour_entrance_67.jpg,can,no,no,No.,0.446,1324.7
5082,hn_cabo_torres_view_harbour_entrance_67.jpg,plastic wrapper,no,no,No.,0.477,1324.7
5083,hn_cabo_torres_view_harbour_entrance_67.jpg,plastic bottle,no,no,No.,0.487,1324.7
5084,hn_cabo_torres_view_harbour_entrance_67.jpg,trash,no,no,No.,0.485,1324.7
5085,hn_cabo_torres_view_harbour_entrance_67.jpg,metal scrap,no,no,No.,0.455,1324.7
5086,hn_cabo_torres_view_harbour_entrance_67.jpg,plastic bag,no,no,No.,0.463,1324.7
5087,hn_cabo_torres_view_harbour_entrance_67.jpg,trash pile,no,no,No.,0.481,1324.7
5088,hn_cabo_torres_view_harbour_entrance_67.jpg,glass,no,no,No.,0.456,1324.7
5089,hn_cabo_torres_view_harbour_entrance_69.jpg,plastic bag,no,no,No.,0.461,1324.7
5090,hn_cabo_torres_view_harbour_entrance_69.jpg,metal scrap,no,no,No.,0.446,1324.7
5091,hn_cabo_torres_view_harbour_entrance_69.jpg,trash,no,no,No.,0.453,1324.7
5092,hn_cabo_torres_view_harbour_entrance_69.jpg,plastic wrapper,no,no,No.,0.471,1324.7
5093,hn_cabo_torres_view_harbour_entrance_69.jpg,can,no,no,No.,0.447,1324.7
5094,hn_cabo_torres_view_harbour_entrance_69.jpg,plastic bottle,no,no,No.,0.462,1324.7
5095,hn_cabo_torres_view_harbour_entrance_69.jpg,trash pile,no,no,No.,0.476,1324.7
5096,hn_cabo_torres_view_harbour_entrance_69.jpg,glass,no,no,No.,0.492,1324.7
5097,hn_cabo_torres_view_harbour_entrance_71.jpg,metal scrap,no,no,No.,0.463,1324.7
5098,hn_cabo_torres_view_harbour_entrance_71.jpg,plastic wrapper,no,no,No.,0.461,1324.7
5099,hn_cabo_torres_view_harbour_entrance_71.jpg,trash pile,no,no,No.,0.435,1324.7
5100,hn_cabo_torres_view_harbour_entrance_71.jpg,plastic bag,no,no,No.,0.474,1324.7
5101,hn_cabo_torres_view_harbour_entrance_71.jpg,trash,no,no,No.,0.475,1324.7
5102,hn_cabo_torres_view_harbour_entrance_71.jpg,can,no,no,No.,0.478,1324.7
5103,hn_cabo_torres_view_harbour_entrance_71.jpg,plastic bottle,no,no,No.,0.504,1324.7
5104,hn_cabo_torres_view_harbour_entrance_71.jpg,glass,no,no,No.,0.452,1324.7
5105,hn_cabo_torres_view_harbour_entrance_72.jpg,trash,no,no,No.,0.506,1324.7
5106,hn_cabo_torres_view_harbour_entrance_72.jpg,plastic bottle,no,no,No.,0.467,1324.7
5107,hn_cabo_torres_view_harbour_entrance_72.jpg,trash pile,no,no,No.,0.46,1324.7
5108,hn_cabo_torres_view_harbour_entrance_72.jpg,plastic bag,no,no,No.,0.51,1324.7
5109,hn_cabo_torres_view_harbour_entrance_72.jpg,plastic wrapper,no,no,No.,0.444,1324.7
5110,hn_cabo_torres_view_harbour_entrance_72.jpg,metal scrap,no,no,No.,0.471,1324.7
5111,hn_cabo_torres_view_harbour_entrance_72.jpg,can,no,no,No.,0.457,1324.7
5112,hn_cabo_torres_view_harbour_entrance_72.jpg,glass,no,no,No.,0.455,1324.7
5113,hn_cabo_torres_view_harbour_entrance_75.jpg,trash,no,no,No.,0.513,1324.7
5114,hn_cabo_torres_view_harbour_entrance_75.jpg,can,no,no,No.,0.464,1324.7
5115,hn_cabo_torres_view_harbour_entrance_75.jpg,plastic bottle,no,no,No.,0.592,1324.7
5116,hn_cabo_torres_view_harbour_entrance_75.jpg,plastic bag,no,no,No.,0.581,1324.7
5117,hn_cabo_torres_view_harbour_entrance_75.jpg,metal scrap,no,no,No.,0.564,1324.7
5118,hn_cabo_torres_view_harbour_entrance_75.jpg,glass,no,no,No.,0.545,1324.7
5119,hn_cabo_torres_view_harbour_entrance_75.jpg,plastic wrapper,no,no,No.,0.56,1324.7
5120,hn_cabo_torres_view_harbour_entrance_75.jpg,trash pile,no,no,No.,0.56,1324.7
5121,hn_cabo_torres_view_harbour_entrance_76.jpg,plastic bottle,no,no,No.,0.622,1324.7
5122,hn_cabo_torres_view_harbour_entrance_76.jpg,metal scrap,no,no,No.,0.59,1324.7
5123,hn_cabo_torres_view_harbour_entrance_76.jpg,trash pile,no,no,No.,0.649,1324.7
5124,hn_cabo_torres_view_harbour_entrance_76.jpg,plastic bag,no,no,No.,0.593,1324.7
5125,hn_cabo_torres_view_harbour_entrance_76.jpg,plastic wrapper,no,no,No.,0.605,1324.7
5126,hn_cabo_torres_view_harbour_entrance_76.jpg,trash,no,no,No.,0.539,1324.7
5127,hn_cabo_torres_view_harbour_entrance_76.jpg,can,no,no,No.,0.603,1324.7
5128,hn_cabo_torres_view_harbour_entrance_76.jpg,glass,no,no,No.,0.585,1324.7
5129,hn_cabo_torres_view_harbour_entrance_77.jpg,plastic bag,no,no,No.,0.591,1324.7
5130,hn_cabo_torres_view_harbour_entrance_77.jpg,trash pile,no,no,No.,0.624,1324.7
5131,hn_cabo_torres_view_harbour_entrance_77.jpg,plastic wrapper,no,no,No.,0.571,1324.7
5132,hn_cabo_torres_view_harbour_entrance_77.jpg,trash,no,no,No.,0.597,1324.7
5133,hn_cabo_torres_view_harbour_entrance_77.jpg,plastic bottle,no,no,No.,0.565,1324.7
5134,hn_cabo_torres_view_harbour_entrance_77.jpg,glass,no,no,No.,0.588,1324.7
5135,hn_cabo_torres_view_harbour_entrance_77.jpg,can,no,no,No.,0.598,1324.7
5136,hn_cabo_torres_view_harbour_entrance_77.jpg,metal scrap,no,no,No.,0.607,1324.7
5137,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic wrapper,no,no,No.,0.566,1324.7
5138,hn_cabo_torres_view_harbour_entrance_78.jpg,glass,no,no,No.,0.593,1324.7
5139,hn_cabo_torres_view_harbour_entrance_78.jpg,metal scrap,no,no,No.,0.556,1324.7
5140,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic bag,no,no,No.,0.57,1324.7
5141,hn_cabo_torres_view_harbour_entrance_78.jpg,trash pile,no,no,No.,0.605,1324.7
5142,hn_cabo_torres_view_harbour_entrance_78.jpg,trash,no,no,No.,0.554,1324.7
5143,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic bottle,no,no,No.,0.642,1324.7
5144,hn_cabo_torres_view_harbour_entrance_78.jpg,can,no,no,No.,0.581,1324.7
5145,hn_cabo_torres_view_harbour_entrance_8.jpg,can,no,no,No.,0.488,1324.7
5146,hn_cabo_torres_view_harbour_entrance_8.jpg,plastic bag,no,no,No.,0.457,1324.7
5147,hn_cabo_torres_view_harbour_entrance_8.jpg,metal scrap,no,no,No.,0.458,1324.7
5148,hn_cabo_torres_view_harbour_entrance_8.jpg,trash pile,no,no,No.,0.513,1324.7
5149,hn_cabo_torres_view_harbour_entrance_8.jpg,plastic wrapper,no,no,No.,0.481,1324.7
5150,hn_cabo_torres_view_harbour_entrance_8.jpg,plastic bottle,no,no,No.,0.448,1324.7
5151,hn_cabo_torres_view_harbour_entrance_8.jpg,glass,no,no,No.,0.486,1324.7
5152,hn_cabo_torres_view_harbour_entrance_8.jpg,trash,no,no,No.,0.478,1324.7
5153,hn_cabo_torres_view_harbour_entrance_80.jpg,plastic wrapper,no,no,No.,0.501,1324.7
5154,hn_cabo_torres_view_harbour_entrance_80.jpg,metal scrap,no,no,No.,0.47,1324.7
5155,hn_cabo_torres_view_harbour_entrance_80.jpg,trash,no,no,No.,0.467,1324.7
5156,hn_cabo_torres_view_harbour_entrance_80.jpg,trash pile,no,no,No.,0.486,1324.7
5157,hn_cabo_torres_view_harbour_entrance_80.jpg,can,no,no,No.,0.472,1324.7
5158,hn_cabo_torres_view_harbour_entrance_80.jpg,plastic bottle,no,no,No.,0.466,1324.7
5159,hn_cabo_torres_view_harbour_entrance_80.jpg,plastic bag,no,no,No.,0.46,1324.7
5160,hn_cabo_torres_view_harbour_entrance_80.jpg,glass,no,no,No.,0.725,1324.7
5161,hn_cabo_torres_view_harbour_entrance_84.jpg,can,no,no,No.,0.495,1324.7
5162,hn_cabo_torres_view_harbour_entrance_84.jpg,glass,no,no,No.,0.451,1324.7
5163,hn_cabo_torres_view_harbour_entrance_84.jpg,trash pile,no,no,No.,0.474,1324.7
5164,hn_cabo_torres_view_harbour_entrance_84.jpg,plastic bag,no,no,No.,0.583,1324.7
5165,hn_cabo_torres_view_harbour_entrance_84.jpg,trash,no,no,No.,0.666,1324.7
5166,hn_cabo_torres_view_harbour_entrance_84.jpg,plastic wrapper,no,no,No.,0.737,1324.7
5167,hn_cabo_torres_view_harbour_entrance_84.jpg,plastic bottle,no,no,No.,0.747,1324.7
5168,hn_cabo_torres_view_harbour_entrance_84.jpg,metal scrap,no,no,No.,0.794,1324.7
5169,hn_cabo_torres_view_harbour_entrance_85.jpg,metal scrap,no,no,No.,0.449,1324.7
5170,hn_cabo_torres_view_harbour_entrance_85.jpg,trash,no,no,No.,0.475,1324.7
5171,hn_cabo_torres_view_harbour_entrance_85.jpg,plastic wrapper,no,no,No.,0.493,1324.7
5172,hn_cabo_torres_view_harbour_entrance_85.jpg,plastic bottle,no,no,No.,0.52,1324.7
5173,hn_cabo_torres_view_harbour_entrance_85.jpg,plastic bag,no,no,No.,0.45,1324.7
5174,hn_cabo_torres_view_harbour_entrance_85.jpg,glass,no,no,No.,0.455,1324.7
5175,hn_cabo_torres_view_harbour_entrance_85.jpg,can,no,no,No.,0.482,1324.7
5176,hn_cabo_torres_view_harbour_entrance_85.jpg,trash pile,no,no,No.,0.502,1324.7
5177,hn_cabo_torres_view_harbour_entrance_87.jpg,plastic wrapper,no,no,No.,0.473,1324.7
5178,hn_cabo_torres_view_harbour_entrance_87.jpg,metal scrap,no,no,No.,0.459,1324.7
5179,hn_cabo_torres_view_harbour_entrance_87.jpg,plastic bag,no,no,No.,0.457,1324.7
5180,hn_cabo_torres_view_harbour_entrance_87.jpg,plastic bottle,no,no,No.,0.433,1324.7
5181,hn_cabo_torres_view_harbour_entrance_87.jpg,trash pile,no,no,No.,0.487,1324.7
5182,hn_cabo_torres_view_harbour_entrance_87.jpg,glass,no,no,No.,0.459,1324.7
5183,hn_cabo_torres_view_harbour_entrance_87.jpg,can,no,no,No.,0.49,1324.7
5184,hn_cabo_torres_view_harbour_entrance_87.jpg,trash,no,no,No.,0.457,1324.7
